grip	54,46
job	戦盗狩吟海召ア
weight	23
attack	18～33
times	2
speed	-4
skill	複数
detail	Whip made of chain. Powerful among back row weapons.

name	輝く鎖のムチ
displayName	Shining Chain Whip
rank	32
price	149000
type	rope
reach	1
part	main
img	rope_shine
grip	54,46
job	戦海召ア
weight	24
attack	28～42
times	3
speed	-4
skill	複数
detail	A whip made of shining chain. A powerful weapon for the back row, but only certain jobs can use it.

name	調教師のムチ
displayName	Trainer's Whip
rank	48
price	598000
type	rope
part	main
reach	1
img	rope_trainer
grip	62,40
sound	tearleather
job	召
weight	12
attack	40～53
times	3
speed	-2
slayer	動物
skill	複数
detail	Summoner exclusive whip. Deals heavy damage to animal monsters.

name	吸血のムチ
displayName	Vampire Whip
rank	67
price	3896000
type	rope
part	main
reach	1
img	rope_vampire
grip	62,40
sound	tearleather
job	戦盗狩吟海召ア
weight	14
attack	48～63
times	4
speed	-4
attrib	魔
skill	呪・体力減少,複数
special	ＳＰ灰
cursed	true
detail	A whip dyed bright red from sucking the user's blood. Shreds the life of the wielder.

name	ブーメラン
displayName	Wood Boomerang
rank	9
price	2000
type	boomerang
part	both
reach	2
img	boomerang_wood
grip	23,120
sound	woodbreak
job	盗狩ア
weight	5
attack	16～22
times	2
skill	複数
detail	Wooden stick to throw at an enemy. Throw it and it arcs back to your hand.

name	鉄のブーメラン
displayName	Steel Boomerang
rank	15
price	7400
type	boomerang
part	both
reach	2
img	boomerang_iron
grip	23,120
job	盗狩ア
weight	12
attack	23～34
times	2
skill	複数
detail	Steel boomerang with a bladed edge for increased killing power.

name	銅のチャクラム
displayName	Bronze Chakram
rank	26
price	54900
type	cakram
part	both
reach	3
img	cakram_bronze
grip	23,62
job	ア
weight	14
attack	35～46
times	2
skill	複数
detail	Disk-shaped projectile weapon. Slices through the enemy with a spinning blade.

name	鋼のチャクラム
displayName	Steel Chakram
rank	42
price	335000
type	cakram
part	both
reach	3
img	cakram_steel
grip	23,62
job	ア
weight	16
attack	47～58
times	2
skill	複数
detail	Chakram made of sharp steel with tremendous cutting power.

name	ショートボウ
displayName	Shortbow
rank	6
price	1200
type	bow
part	double
reach	2
img	bow_wood
grip	12,185
sound	woodbreak
job	戦盗狩吟海曲ア
weight	12
attack	8～12
times	2
speed	1
detail	Bow for beginners.
english	Short Bow

name	魔法使いの弓
displayName	Mage Bow
rank	17
price	15000
type	bow
part	double
reach	2
img	bow_mage
grip	14,185
sound	woodbreak
job	魔錬ドソ召
weight	8
attack	19～25
times	2
speed	5
attrib	魔
slayer	魔法使い
detail	A bow that is not powerful, but is designed to be usable even by mages.
english	Mage's Yew Bow

name	コンポジットボウ
displayName	Composite Bow
rank	19
price	22400
type	bow
part	double
reach	2
img	bow_composite
grip	13,185
sound	woodbreak
job	戦盗狩吟海曲ア
weight	18
attack	32～40
times	3
detail	A small bow, but capable of firing a long distance. Made of multiple materials.
english	Composite Bow

name	腐った弓
displayName	Rotting Bow
rank	22
price	200
type	bow
part	double
reach	2
img	bow_rotting
grip	15,185
sound	woodbreak
job	戦盗狩吟海曲ア
weight	14
attack	1～2
speed	-5
cursed	true
detail	Bow made of rotten wood. Weak power and no durability.
english	Rotting Bow

name	ロングボウ
displayName	Longbow
rank	13
price	4450
type	longbow
part	double
reach	3
img	longbow_wood
grip	9,210
sound	woodbreak
job	狩
weight	18
attack	22～29
times	2
detail	A larger and more powerful bow. Can only be handled by a skilled archer.
english	Long Bow

name	グレートボウ
displayName	Greatbow
rank	22
price	32000
type	longbow
part	double
reach	3
img	longbow_great
grip	17,225
sound	woodbreak
race	人ド
job	狩
weight	40
attack	88～128
slayer	巨人
skill	気絶
detail	Large, heavy bow. Very powerful, but requires strength to handle.
english	Great Bow

name	エルフの弓
displayName	Elven Longbow
rank	23
price	38000
type	longbow
part	double
reach	3
img	longbow_elven
grip	17,225
sound	woodbreak
race	エ
job	狩
weight	20
attack	42～60
times	3
slayer	ドワーフ
detail	The favorite bow of elves.
english	Elven Bow

name	マジカルボウ
displayName	Magical Bow
rank	31
price	95000
type	longbow
part	double
reach	3
img	longbow_magical
grip	20,225
sound	woodbreak
job	狩
weight	22
attack	48～63
times	3
power	5
attrib	魔
detail	A bow whose arrows have magic power, which increases the accuracy.
english	Magical Bow

name	森の精の弓
displayName	Dryad Longbow
rank	47
price	575000
type	longbow
part	double
reach	3
img	longbow_dryad
grip	15,225
sound	woodbreak
job	狩
weight	26
attack	64～87
times	4
attrib	魔
slayer	動物,精霊
detail	A bow of immense power, imbued with the spirit of the forest.
english	Bow of Dryads

name	邪悪な弓
displayName	Evil Longbow
rank	70
price	4600000
type	longbow
part	double
reach	3
img	longbow_evil
grip	15,225
sound	woodbreak
job	狩
alignment	悪極
weight	28
attack	66～99
times	3
attrib	邪
skill	石化
cursed	true
detail	A bow cloaked in evil power. The power of the bow is tremendous, but the user is also enveloped in evil.
english	Evil Bow

name	火花のマラカス
displayName	Spark Maraca
rank	15
price	8700
type	shaker
part	both
exclude	arm
img	shaker_maracas
grip	40,100
sound	woodbreak
sex	女
job	吟
reach	3
weight	5
detail	Maraca that sparks when shaken. Stronger effect if two are used.
english	Maracas of Sparkles

name	氷結の鈴
displayName	Snow Sleighbell
rank	19
price	22500
type	shaker
part	both
exclude	arm
img	shaker_sleighbell
grip	40,120
sex	女
job	吟
reach	3
weight	7
detail	Snowflakes fall when the bells chime. Stronger effect if two are used.
english	Sleighbell of Snows

name	聖なるハンドベル
displayName	Holy Handbell
rank	23
price	32000
type	shaker
part	both
exclude	arm
img	shaker_handbell
grip	40,100
sex	女
job	吟
reach	3
weight	7
detail	Hand bell that emits holy light when rung. Stronger effect if two are used.
english	Holy Handbell

name	元気のタンバリン
displayName	Vigor Tambourine
rank	10
price	2400
type	drum
part	double
exclude	arm
img	drum_tambourine
grip	70,35
equipIndex	950
sound	woodbreak
sex	女
job	吟
weight	9
detail	A tambourine whose ring energizes allies.
english	Tambourine of Cheering

name	雷のドラム
displayName	Thunder Drum
rank	17
price	18000
type	drum
part	double
exclude	arm
img	drum_wood
grip	70,35
equipIndex	950
sound	woodbreak
sex	女
job	吟
weight	13
detail	Lightning strikes enemies when the drum is struck.
english	Drum of Thunders

name	戦いの銅鑼
displayName	Battle Gong
rank	25
price	52000
type	drum
part	double
exclude	arm
img	drum_gong
grip	75,-15
equipIndex	900
sex	女
job	吟
weight	19
detail	The sound of this gong grants uplifting effects to allies.
english	Gong of War

name	大地のドラム
displayName	Earth Drum
rank	28
price	75000
type	drum
part	double
exclude	arm
img	drum_metal
grip	70,35
equipIndex	950
sound	woodbreak
sex	女
job	吟
weight	13
detail	Hitting the drum shakes the earth, damaging enemies.
english	Drum of Earth

name	眠りのハープ
displayName	Harp of Sleep
rank	6
price	1250
type	harp
part	double
exclude	arm
img	harp_silver
grip	38,45
sex	女
job	吟
weight	10
detail	A lyre whose tune can lull a row of enemies to sleep.
english	Harp of Sleep

name	いやしの竪琴
displayName	Healing Lyre
rank	16
price	14200
type	harp
part	double
exclude	arm
img	harp_wood
grip	38,45
sound	woodbreak
sex	女
job	吟
weight	12
detail	Heals those who hear it.
english	Harp of Healing

name	狂気のハープ
displayName	Harp of Madness
rank	24
price	46500
type	harp
part	double
exclude	arm
img	harp_gold
grip	38,45
sex	女
job	吟
weight	10
detail	A lyre whose maddening tune inflicts status effects on a row of enemies.
english	Harp of Insanity

name	天使の竪琴
displayName	Angel's Lyre
rank	36
price	220000
type	harp
part	double
exclude	arm
img	harp_black
grip	38,45
sound	woodbreak
sex	女
job	吟
weight	12
detail	Contains the power of the angel of mercy. Greatly heals all allies when played.
english	Angel's Harp

name	バックラー
displayName	Steel Buckler
rank	6
price	1480
type	buckler
part	sub
img	buckler_steel
grip	80,60
job	戦僧盗鍛海狩吟司ドバ曲君ア
weight	5
defense	5
speed	2
detail	Small, easy to handle shield.
english	Buckler

name	ブロンズバックラー
displayName	Bronze Buckler
rank	16
price	14400
type	buckler
part	sub
img	buckler_bronze
grip	80,60
job	戦僧盗鍛海狩吟司ドバ曲君ア
weight	3
defense	16
speed	5
luck	5
resist	毒,麻痺
detail	Lightweight buckler. Increases speed and luck, making it easier to escape.
english	Bronze Buckler

name	ゴールドバックラー
displayName	Gold Buckler
rank	35
price	223000
type	buckler
part	sub
img	buckler_gold
grip	80,60
job	戦僧盗鍛海狩吟司ドバ曲君ア
weight	2
defense	32
speed	15
block	死亡
detail	Lightweight and easy to handle, with high defense and a significant increase in speed, allowing for god-speed movement.
english	Gold Buckler

name	スレイブバックラー
displayName	Shackle Buckler
rank	40
price	32000
type	buckler
part	sub
img	buckler_black
grip	80,60
job	戦僧盗鍛海狩吟司ドバ曲君ア
weight	12
defense	4
speed	-4
skill	呪・逃亡不能
cursed	true
detail	Used by a man who ran away, betraying his friends. The holder won't be able to escape.
english	Buckler of Slaves

name	木の盾
displayName	Wooden Shield
rank	3
price	650
type	round
part	sub
img	round_wood
grip	120,120
sound	woodbreak
job	戦僧鍛海バ君
weight	10
defense	5
detail	A cheap shield made of wood.
english	Woody Shield

name	アイアンシールド
displayName	Metal Shield
rank	12
price	2950
type	round
part	sub
img	round_iron
grip	120,120
job	戦僧鍛海バ君
weight	22
defense	12
detail	Round metal shield. Cheap but heavy.
english	Iron Shield

name	鏡の盾
displayName	Mirror Shield
rank	40
price	298000
type	round
part	sub
img	round_mirror
grip	120,120
job	戦僧鍛海バ君
weight	28
defense	15
skill	反射
detail	Shield made from a magic mirror. Reflects all magic.
english	Mirror Shield

name	うろこの盾
displayName	Scale Shield
rank	15
price	8200
type	shield
part	sub
img	shield_scail
grip	80,120
job	戦僧鍛海バ君
weight	13
defense	14
detail	Shield made with scales to increase strength.
english	Scail Shield

name	悪魔の盾
displayName	Devil Shield
rank	34
price	15300
type	shield
part	sub
img	shield_devil
grip	80,120
job	戦僧鍛海バ君
weight	30
defense	-5
cursed	true
block	聖
special	ＳＰパラメータ変化,ＳＰパラメータ変化２,ＳＰ属性変化,ＳＰ石化
cmdParam	HP:maxLife:10,Vitality:vitality:1,極悪
detail	Woe to the user of a shield made with the scales of a devil.
english	Devil Shield

name	ドラゴンシールド
displayName	Dragon Shield
rank	33
price	140000
type	shield
part	sub
img	shield_dragon
grip	80,120
job	戦僧鍛海バ君
weight	18
defense	30
resist	火
detail	Shield made with dragon scales. Resistant to fire.
english	Dragon Shield

name	支えの盾
displayName	Knight Shield
rank	20
price	27800
type	shield
part	sub
img	shield_knight
grip	80,120
job	戦僧鍛海バ君
weight	14
defense	22
detail	A well-made, sturdy shield with a good balance of defense and weight.
english	Sturdy Shield

name	魔法の盾
displayName	Magic Shield
rank	27
price	33500
type	shield
part	sub
img	shield_magic
grip	80,120
job	戦僧鍛海バ君
weight	16
defense	27
resist	火,冷,雷,聖,邪
detail	A shield imbued with magical power that softens magical attacks.
english	Magical Shield

name	善の盾
displayName	Shield of Good
rank	37
price	265000
type	shield
part	sub
img	shield_moral
grip	80,120
alignment	神善
job	戦僧鍛海バ君
weight	19
defense	35
resist	ドレイン
special	ＳＰ属性変化
cmdParam	善
detail	A shield that can only be equipped by those who follow the path of goodness.
english	Shield of Good

name	オーガの盾
displayName	Ogre Shield
rank	18
price	18000
type	tower
part	sub
img	tower_ogre
grip	80,120
job	戦バ君
weight	25
defense	26
sound	woodbreak
detail	Shield used by ogres. A little big for a human.
english	Orge's Shield

name	タワーシールド
displayName	Tower Shield
rank	32
price	200000
type	tower
part	sub
img	tower_common
grip	80,120
job	戦バ君
weight	40
defense	40
speed	-10
detail	Large shield that can conceal the entire body and is very heavy.
english	Tower Shield

name	ローブ
displayName	Green Robe
rank	3
price	600
type	robe
part	chest
exclude	waist
img	robe_green
sdw_bust	none
sdw_bust_b	robe_sb
sdw_waist	none
sdw_waist_b	none
sdw_hip	none
sdw_hip_b	robe_sb
sdw_leg	robe
sound	tear
job	魔僧吟錬召司ドソモ
weight	8
defense	6
speed	-1
detail	Just an ordinary cheap robe. Doesn't offer much protection.
english	Robe

name	深紅のローブ
displayName	Crimson Robe
rank	9
price	2320
type	robe
part	chest
exclude	waist
img	robe_red
sdw_bust	none
sdw_bust_b	robe_sb
sdw_waist	none
sdw_waist_b	none
sdw_hip	none
sdw_hip_b	robe_sb
sdw_leg	robe
sound	tear
job	魔僧吟錬召司ドソモ
weight	8
defense	12
speed	-1
detail	A red robe popular with mages.
english	Scarlet Robe

name	聖なるローブ
displayName	Holy Robe
rank	21
price	34500
type	robe
part	chest
exclude	waist
img	robe_white
sdw_bust	none
sdw_bust_b	robe_sb
sdw_waist	none
sdw_waist_b	none
sdw_hip	none
sdw_hip_b	robe_sb
sdw_leg	robe
sound	tear
job	僧司
weight	8
defense	19
speed	-1
attrib	聖
resist	邪
detail	Pure white robes worn by many clergy.
english	Sacred Robe

name	呪いのローブ
displayName	Cursed Robe
rank	26
price	400
type	robe
part	chest
exclude	waist
img	robe_brown
sdw_bust	none
sdw_bust_b	robe_sb
sdw_waist	none
sdw_waist_b	none
sdw_hip	none
sdw_hip_b	robe_sb
sdw_leg	robe
sound	tear
job	魔僧吟錬召司ドソモ
weight	20
defense	2
speed	-5
skill	呪・沈黙
cursed	true
detail	A robe with the curse of a vindictive mage.
english	Cursed Robe

name	女神のドレス
displayName	Goddess Dress
rank	25
price	56000
type	robe
part	chest
exclude	waist,bust,hip
img	robe_goddess
sdw_bust	none
sdw_bust_b	none
sdw_waist	none
sdw_waist_b	none
sdw_hip	none
sdw_hip_b	none
sdw_leg	apron
sound	tear
sex	女
job	魔僧吟錬召司ドソモ
weight	8
defense	10
speed	8
sexy	40
skill	無効化
detail	Dress said to have been worn by ancient gods. Has mysterious powers.
english	Godess Robe

name	巫女の衣装
displayName	Oracle Robe
rank	33
price	135000
type	robe
part	chest
exclude	waist,bust,hip
img	robe_oracle
sdw_bust	none
sdw_bust_b	none
sdw_waist	none
sdw_waist_b	none
sdw_hip	none
sdw_hip_b	none
sdw_leg	apron
sound	tear
sex	女
job	魔僧吟錬召司ドソモ
weight	3
defense	12
piety	10
speed	10
sexy	60
skill	無効化完全
detail	The formal attire of a priestess when she gives an oracle. Mystical power resides in it.
english	medium Robe

name	妖艶妻のシルク
displayName	Bewitching Wife's Robe
rank	38
price	297000
type	robe
part	chest
exclude	waist,bust,hip
img	robe_tempt
sdw_bust	none
sdw_bust_b	none
sdw_waist	none
sdw_waist_b	none
sdw_hip	none
sdw_hip_b	none
sound	tear
sex	女
marriedOnly	true
job	魔僧吟錬召司ドソモ
weight	2
defense	16
intellect	10
piety	-10
speed	15
sexy	120
skill	無効化完全,魅了
block	魅了
detail	A daring dress that a wife wears to impress her husband. If an unmarried person wears it, she'll look terrible.
english	Glamourous Robe

name	町娘の服
displayName	Girls' Tunic
rank	3
type	tunic
part	chest
exclude	waist
img	tunic_girl
sdw_bust	none
sdw_bust_b	none
sdw_hip	skirt
sdw_hip_b	robe_sb
sdw_leg	skirt
sound	tear
race	人
sex	女
weight	5
price	700
defense	5
detail	Clothes worn by human women.

name	エルフの服
displayName	Elven Tunic
rank	3
type	tunic
part	chest
exclude	waist
img	tunic_elven
sdw_bust	none
sdw_bust_b	none
sdw_hip	elven
sdw_hip_b	robe_sb
sound	tear
race	エ
sex	女
weight	4
price	750
defense	6
detail	Elf women's clothing.

name	ドワーフ民族衣装
displayName	Dwarven Tunic
rank	3
price	640
type	tunic
part	chest
exclude	waist
img	tunic_dwarven
sdw_bust	none
sdw_bust_b	none
sdw_hip	skirt
sdw_hip_b	skirt_sb
sdw_leg	skirt
sdw_leg_b	skirt_sb
sound	tear
race	ド
sex	女
weight	5
defense	7
detail	Dwarven ethnic garb.

name	ノームのローブ
displayName	Gnomic Tunic
rank	3
price	720
race	ノ
type	tunic
part	chest
exclude	waist
img	tunic_gnoman
sdw_bust	none
sdw_bust_b	none
sdw_waist	none
sdw_waist_b	none
sdw_hip	none
sdw_hip_b	robe_sb
sdw_leg	robe
sound	tear
sex	女
weight	10
defense	2
detail	Gnome-specific robes

name	シルフのドレス
displayName	Sylvan Tunic
rank	3
price	780
type	tunic
part	chest
exclude	waist
img	tunic_sylvan
sdw_bust	none
sdw_bust_b	none
sdw_hip	skirt
sdw_hip_b	robe_sb
sdw_leg	skirt
sound	tear
race	シ
sex	女
weight	3
defense	6
detail	Dress commonly worn by worn by sylphs.

name	リーゼルの私服
displayName	Riselle's Casual Clothes
type	tunic
part	chest
exclude	waist
img	tunic_liesel
sdw_bust	none
sdw_hip	skirt
sdw_leg	skirt
limited	人間Ｂ
weight	4
defense	4
event	true
strong	100
neverRemove	This cannot be removed
detail	Riselle's preferred clothing.

name	主人公の私服
displayName	Protagonist Clothes
type	tunic
part	chest
exclude	waist,leg
img	tunic_theo
sdw_bust	none
sdw_hip	none
limited	人間Ｃ
weight	8
defense	8
event	true
strong	100
neverRemove	This cannot be removed
detail	Clothes favored by the protagonist.

name	布の服
displayName	Tunic
rank	3
price	800
type	tunic
part	chest
exclude	waist
img	tunic_green
sdw_bust	none
sdw_bust_b	tunic_sb
sdw_hip	tunic
sdw_hip_b	tunic_sb
sdw_leg	tunic
sdw_leg_b	tunic_sb
sound	tear
weight	5
defense	4
detail	Clothing made of fabric that is easy to move in.

name	身かわしの服
displayName	Geisha Clothes
rank	9
price	2400
type	tunic
part	chest
exclude	waist
img	tunic_black
sdw_bust	none
sdw_bust_b	tunic_sb
sdw_hip	tunic
sdw_hip_b	tunic_sb
sdw_leg	tunic
sdw_leg_b	tunic_sb
sound	tear
weight	4
defense	7
detail	Clothing for adventurers made for greater ease of movement.

name	寝室のキャミソール
displayName	Bedroom Camisole
rank	34
price	32400
type	camisole
part	chest
exclude	waist,bust,arm,leg
halfState	false
img	camisole_night
sdw_bust	none
sdw_waist	none
sdw_leg	none
sound	tear
sex	女
marriedOnly	true
weight	1
defense	2
sexy	120
skill	魅了
block	魅了
detail	Sensual camisole worn by a wife to seduce her husband.

name	マタニティドレス
displayName	Maternity Dress
rank	1
price	1000
type	camisole
part	chest
exclude	waist,bust,arm,leg
halfState	false
sound	tear
img	camisole_maternity
sdw_bust	none
sdw_waist	none
sdw_hip	none
sdw_leg	none
sex	女
weight	5
defense	1
speed	-5
detail	Dress worn by pregnant women. Roomy and loose-fitting.

name	マタニティドレス　
displayName	Maternity Dress
rank	1
price	1000
type	camisole
part	chest
fixHand	true
exclude	waist,bust,arm,leg
img	camisole_bigbelly
sdw_bust	none
sdw_waist	none
sdw_hip	none
sdw_leg	none
weight	5
defense	1
speed	-5
event	true
detail	Dress worn by pregnant women. Roomy and loose-fitting.

name	レオタード
displayName	White Leotard
rank	12
price	3600
type	leotard
part	chest
exclude	waist,bust,hip
img	leotard_white
sdw_bust	none
sdw_waist	none
sdw_hip	none
sound	tear
sex	女
weight	4
defense	5
sexy	50
nakedByBreak	true
softCrotch	true
detail	Form-fitting bodysuit. Easy to move in due to elasticity of the fabric.

name	ドルフィンスーツ
displayName	Dolphin Swimsuit
rank	23
price	42600
type	leotard
part	chest
exclude	waist,bust,hip
img	leotard_black
sdw_bust	none
sdw_waist	none
sdw_hip	none
sound	tear
sex	女
weight	3
defense	4
sexy	70
nakedByBreak	true
softCrotch	true
skill	潜水
detail	Leotard made of thin and light fabric. It is said that wearing this allows you to swim like a dolphin.

name	怪盗のレオタード
displayName	Phantom Thief Leotard
rank	33
price	133800
type	leotard
part	chest
exclude	waist,bust,hip
img	leotard_red
sdw_bust	none
sdw_waist	none
sdw_hip	none
sound	tear
sex	女
job	盗狩吟海モア
weight	1
defense	8
sexy	100
nakedByBreak	true
softCrotch	true
detail	Ultra-thin, highly elastic leotard. Extremely well-fitting and allows for outstanding ease of movement.

name	レジストスーツ
displayName	Resist Suit
rank	38
price	248000
type	leotard
part	chest
exclude	waist,bust,hip,leg
img	leotard_brown
sdw_bust	none
sdw_bust_b	none
sdw_waist	none
sdw_hip	none
sdw_hip_b	none
sdw_leg	none
sound	tear
nakedByErectAndBreak	true
job	盗狩吟海モア
weight	5
defense	32
sexy	40
resist	冷,雷,毒
skill	耐熱
detail	A reinforced leotard that covers the whole body. The fabric is thin but provides high protection. It is also fire-resistant.

name	暗殺者のかたびら
displayName	Assassin's Chainmail
rank	43
price	380000
type	leotard
part	chest
exclude	waist,bust,hip
img	leotard_mail
sdw_bust	none
sdw_bust_b	none
sdw_waist	none
sdw_hip	none
sex	女
job	ア
weight	2
defense	36
sexy	100
detail	Assassin's special suit made of strong metal threads woven together for both lightness and defense.

name	黒のボンデージ
displayName	Black Bondage
rank	25
price	56400
type	leotard
part	chest
exclude	waist,bust,hip
img	leotard_bondage
sdw_bust	none
sdw_bust_b	none
sdw_waist	none
sdw_hip	none
sex	女
weight	12
defense	24
speed	-2
sexy	40
halfState	false
skill	習得
detail	Tight leather clothing. It's a bit difficult to move in, but it provides decent protection.

name	服従の調教服
displayName	Sub Training Suit
rank	70
price	431000
type	leotard
part	chest
exclude	waist,bust,hip
img	leotard_training
sdw_bust	none
sdw_bust_b	none
sdw_waist	none
sdw_hip	none
sex	女
weight	10
defense	11
speed	-8
sexy	100
cursed	true
halfState	false
skill	呪・逃亡不能,呪・興奮度上昇
special	ＳＰ転職
cmdParam	召喚士
detail	A restraint suit used to train female slaves. Cursed.

name	魔法の革ひも
displayName	Magic Leather Thong
rank	64
price	360000
type	rope
part	chest
exclude	waist,bust,hip
img	rope_thong
sdw_bust	none
sdw_waist	none
sdw_hip	none
sound	tearleather
sex	女
weight	1
defense	5
sexy	150
cursed	true
halfState	false
detail	Mysterious leather thong that attaches itself by magic.

name	天使のはごろも
displayName	Angel's Wrap
rank	41
price	328000
sex	女
type	cloth
part	chest
exclude	waist,bust,hip
img	cloth_flying
sdw_bust	none
sdw_bust_b	none
sdw_waist	none
sdw_waist_b	none
sdw_hip	none
sdw_hip_b	none
sound	tear
weight	1
defense	6
intellect	5
piety	10
speed	10
sexy	70
skill	浮遊
halfState	false
softCrotch	true
detail	Mysterious clothes that allow you to float in the air whenever you wear them.

name	バスタオル
displayName	Bath Towel
rank	4
price	1000
type	cloth
part	chest
exclude	waist,bust,hip
img	cloth_bathtowel
sdw_bust	none
sdw_bust_b	none
sdw_waist	none
sdw_waist_b	none
sdw_hip	none
sdw_hip_b	none
sound	tear
weight	3
defense	1
speed	10
sexy	40
halfState	false
detail	Ordinary bath towel used for wiping the body or wrapping around the body after bathing.

name	革鎧
displayName	Leather Armor
rank	3
price	650
type	leather
part	chest
img	leather_brown
sdw_bust	none
sdw_bust_b	leather_sb
sdw_waist	leather
sdw_waist_b	leather
sdw_hip	leather
sdw_hip_b	leather
sound	tearleather
job	戦僧盗鍛海狩吟司ドバ曲君ア
weight	5
defense	8
detail	Leather armor. Protects against some attacks.

name	硬い革鎧
displayName	Hard Leather Armor
rank	14
price	6450
type	leather
part	chest
img	leather_black
sdw_bust	none
sdw_bust_b	leather_sb
sdw_waist	leather
sdw_waist_b	leather
sdw_hip	leather
sdw_hip_b	leather
sound	tearleather
job	戦僧盗鍛海狩吟司ドバ曲君ア
weight	7
defense	13
detail	Armor made of hard leather. Slightly more defensive.

name	豪華な革鎧
displayName	Gorgeous Leather Armor
rank	24
price	47500
type	leather
part	chest
img	leather_red
sdw_bust	none
sdw_bust_b	leather_sb
sdw_waist	leather
sdw_waist_b	leather
sdw_hip	leather
sdw_hip_b	leather
sound	tearleather
job	戦僧盗鍛海狩吟司ドバ曲君ア
weight	5
defense	21
detail	Luxurious armor made of high quality leather. Not only looks flashy but also performs perfectly.

name	腐った革鎧
displayName	Rotten Leather Armor
rank	34
price	2780
type	leather
part	chest
img	leather_green
sdw_bust	none
sdw_bust_b	leather_sb
sdw_waist	leather
sdw_waist_b	leather
sdw_hip	leather
sdw_hip_b	leather
sound	tearleather
job	戦僧盗鍛海狩吟司ドバ曲君ア
weight	12
defense	3
cursed	true
detail	Rotten, discolored, and moldy leather armor. Defense is reduced to the point of uselessness.

name	鎖かたびら
displayName	Chainmail
rank	7
price	1550
type	chain
part	chest
exclude	waist
img	chain_steel
sdw_bust	none
sdw_bust_b	chain_sb
sdw_waist	hipplate
sdw_waist_b	hipplate_sb
sdw_hip	hipplate
sdw_hip_b	hipplate_sb
sdw_leg	hipplate
sdw_leg_b	hipplate_sb
job	戦僧鍛海狩バ曲君ア
weight	20
defense	18
detail	Clothing made of woven metal rings provides both protection and ease of movement.

name	錆びた鎖かたびら
displayName	Rusted Chainmail
rank	24
price	400
type	chain
part	chest
exclude	waist
img	chain_rust
sdw_bust	none
sdw_bust_b	chain_sb
sdw_waist	hipplate
sdw_waist_b	hipplate_sb
sdw_hip	hipplate
sdw_hip_b	hipplate_sb
sdw_leg	hipplate
sdw_leg_b	hipplate_sb
job	戦僧鍛海狩バ曲君ア
weight	36
defense	4
speed	-4
cursed	true
detail	Rusted and brittle, this chainmail has completely lost its elasticity and cannot be taken off.

name	輝く鎖かたびら
displayName	Gold Chainmail
rank	22
price	38300
type	chain
part	chest
exclude	waist
img	chain_gold
sdw_bust	none
sdw_bust_b	chain_sb
sdw_waist	hipplate
sdw_waist_b	hipplate_sb
sdw_hip	hipplate
sdw_hip_b	hipplate_sb
sdw_leg	hipplate
sdw_leg_b	hipplate_sb
job	戦僧鍛海狩バ曲君ア
weight	20
defense	28
detail	Dazzling chainmail made of gold. Boasts high defensive strength.

name	魔法の鎖かたびら
displayName	Magic Chainmail
rank	33
price	128400
type	chain
part	chest
exclude	waist
img	chain_copper
sdw_bust	none
sdw_bust_b	chain_sb
sdw_waist	hipplate
sdw_waist_b	hipplate_sb
sdw_hip	hipplate
sdw_hip_b	hipplate_sb
sdw_leg	hipplate
sdw_leg_b	hipplate_sb
job	戦僧鍛海狩バ曲君ア
weight	22
defense	39
resist	火,冷,雷,聖,邪
detail	Chainmail woven with magical metal, not only sturdy but also resistant to magic.

name	胸当て
displayName	Breastplate
rank	7
price	1600
type	breast
part	chest
img	breast_steel
sdw_bust	none
sdw_bust_b	bustplate_sb
sdw_waist	bustplate
sdw_hip	bustplate
job	戦僧鍛海バ曲君
weight	12
defense	11
detail	Armor to protect the chest. Easy to move in.

name	中立の胸当て
displayName	Neutral Breastplate
rank	20
price	25800
type	breast
part	chest
img	breast_red
sdw_bust	none
sdw_bust_b	bustplate_sb
sdw_waist	bustplate
sdw_hip	bustplate
alignment	中
job	戦僧鍛海バ曲君
weight	12
defense	23
special	ＳＰ属性変化
cmdParam	中立
detail	A high performance breastplate for those of neutral alignment.

name	黄金の胸当て
displayName	Gold Breastplate
rank	30
price	280000
type	breast
part	chest
img	breast_gold
sdw_bust	none
sdw_bust_b	bustplate_sb
sdw_waist	bustplate
sdw_hip	bustplate
job	戦僧鍛海バ曲君
weight	15
defense	32
detail	Breastplate made of gold. Price is high, but performance is also high.

name	聖なる胸当て
displayName	Holy Breastplate
rank	44
price	426000
type	breast
part	chest
img	breast_white
sdw_bust	none
sdw_bust_b	bustplate_sb
sdw_waist	bustplate
sdw_hip	bustplate
job	僧バ君
weight	14
defense	48
attrib	聖
resist	邪
detail	A breastplate made for clergy. Protected by holy power.

name	スケイルメイル・上
displayName	Scale Mail (U)
rank	8
price	2200
type	scale
part	chest
img	scale_common
sdw_bust	scale
sdw_bust_b	scale_sb
sdw_waist	scale
job	戦鍛海バ曲君
weight	10
defense	12
detail	Armor made by gluing scaly boards together. Light and easy to move in.

name	スケイルメイル・下
displayName	Scale Mail (L)
rank	8
price	2150
type	hipscale
part	waist
img	hipscale_common
sdw_hip	scale
sdw_hip_b	scale_sb
sdw_leg	scale
sdw_leg_b	scale_sb
job	戦鍛海バ曲君
weight	9
defense	10
